No,year,month,day,hour,pm2.5
42580,2014,11,10,3,98
42581,2014,11,10,4,79
42582,2014,11,10,5,44
42583,2014,11,10,6,33
42584,2014,11,10,7,45
42585,2014,11,10,8,53
42586,2014,11,10,9,47
42587,2014,11,10,10,42
42588,2014,11,10,11,34
42589,2014,11,10,12,38
42590,2014,11,10,13,41
42591,2014,11,10,14,56
42592,2014,11,10,15,59
42593,2014,11,10,16,68
42594,2014,11,10,17,79
42595,2014,11,10,18,79
42596,2014,11,10,19,111
42597,2014,11,10,20,147
42598,2014,11,10,21,153
42599,2014,11,10,22,145
42600,2014,11,10,23,143
42601,2014,11,11,0,144
42602,2014,11,11,1,200
42603,2014,11,11,2,239
42604,2014,11,11,3,185
42605,2014,11,11,4,163
42606,2014,11,11,5,28
42607,2014,11,11,6,12
42608,2014,11,11,7,9
42609,2014,11,11,8,9
42610,2014,11,11,9,11
42611,2014,11,11,10,15
42612,2014,11,11,11,13
42613,2014,11,11,12,14
42614,2014,11,11,13,17
42615,2014,11,11,14,18
42616,2014,11,11,15,16
42617,2014,11,11,16,11
42618,2014,11,11,17,7
42619,2014,11,11,18,9
42620,2014,11,11,19,13
42621,2014,11,11,20,16
42622,2014,11,11,21,8
42623,2014,11,11,22,19
42624,2014,11,11,23,8
42625,2014,11,12,0,9
42626,2014,11,12,1,5
42627,2014,11,12,2,2
42628,2014,11,12,3,2
42629,2014,11,12,4,3
42630,2014,11,12,5,3
42631,2014,11,12,6,6
42632,2014,11,12,7,4
42633,2014,11,12,8,4
42634,2014,11,12,9,5
42635,2014,11,12,10,6
42636,2014,11,12,11,6
42637,2014,11,12,12,5
42638,2014,11,12,13,4
42639,2014,11,12,14,6
42640,2014,11,12,15,5
42641,2014,11,12,16,3
42642,2014,11,12,17,5
42643,2014,11,12,18,7
42644,2014,11,12,19,9
42645,2014,11,12,20,11
42646,2014,11,12,21,12
42647,2014,11,12,22,15
42648,2014,11,12,23,17
42649,2014,11,13,0,12
42650,2014,11,13,1,11
42651,2014,11,13,2,12
42652,2014,11,13,3,12
42653,2014,11,13,4,11
42654,2014,11,13,5,13
42655,2014,11,13,6,15
42656,2014,11,13,7,21
42657,2014,11,13,8,21
42658,2014,11,13,9,40
42659,2014,11,13,10,40
42660,2014,11,13,11,20
42661,2014,11,13,12,16
42662,2014,11,13,13,26
42663,2014,11,13,14,25
42664,2014,11,13,15,25
42665,2014,11,13,16,35
42667,2014,11,13,18,31
42668,2014,11,13,19,30
42669,2014,11,13,20,33
42670,2014,11,13,21,45
42671,2014,11,13,22,53
42672,2014,11,13,23,44
42673,2014,11,14,0,43
42674,2014,11,14,1,52
42675,2014,11,14,2,52
42676,2014,11,14,3,52
42677,2014,11,14,4,54
42678,2014,11,14,5,52
42679,2014,11,14,6,49
42680,2014,11,14,7,49
42681,2014,11,14,8,40
42682,2014,11,14,9,41
42683,2014,11,14,10,24
42684,2014,11,14,11,30
42685,2014,11,14,12,21
42686,2014,11,14,13,22
42687,2014,11,14,14,20
42688,2014,11,14,15,21
42689,2014,11,14,16,21
42690,2014,11,14,17,25
42691,2014,11,14,18,32
42692,2014,11,14,19,35
42693,2014,11,14,20,50
42694,2014,11,14,21,74
42695,2014,11,14,22,64
42696,2014,11,14,23,90
42697,2014,11,15,0,138
42698,2014,11,15,1,182
42699,2014,11,15,2,210
42700,2014,11,15,3,208
42701,2014,11,15,4,152
42702,2014,11,15,5,122
42703,2014,11,15,6,87
42704,2014,11,15,7,62
42705,2014,11,15,8,52
42706,2014,11,15,9,52
42707,2014,11,15,10,59
42708,2014,11,15,11,96
42709,2014,11,15,12,128
42710,2014,11,15,13,141
42711,2014,11,15,14,167
42712,2014,11,15,15,206
42713,2014,11,15,16,227
42714,2014,11,15,17,246
42715,2014,11,15,18,230
42716,2014,11,15,19,239
42717,2014,11,15,20,238
42718,2014,11,15,21,250
42719,2014,11,15,22,261
42720,2014,11,15,23,283
42721,2014,11,16,0,273
42722,2014,11,16,1,281
42723,2014,11,16,2,218
42724,2014,11,16,3,222
42725,2014,11,16,4,206
42726,2014,11,16,5,304
42727,2014,11,16,6,299
42728,2014,11,16,7,284
42729,2014,11,16,8,266
42730,2014,11,16,9,256
42731,2014,11,16,10,79
42732,2014,11,16,11,38
42733,2014,11,16,12,22
42734,2014,11,16,13,15
42735,2014,11,16,14,21
42736,2014,11,16,15,18
42737,2014,11,16,16,19
42738,2014,11,16,17,16
42739,2014,11,16,18,17
42740,2014,11,16,19,15
42741,2014,11,16,20,24
42742,2014,11,16,21,12
42743,2014,11,16,22,19
42744,2014,11,16,23,13
42745,2014,11,17,0,12
42746,2014,11,17,1,13
42747,2014,11,17,2,12
42748,2014,11,17,3,13
42749,2014,11,17,4,11
42750,2014,11,17,5,11
42751,2014,11,17,6,9
42752,2014,11,17,7,11
42753,2014,11,17,8,17
42754,2014,11,17,9,19
42755,2014,11,17,10,19
42756,2014,11,17,11,16
42757,2014,11,17,12,14
42758,2014,11,17,13,15
42759,2014,11,17,14,15
42760,2014,11,17,15,8
42761,2014,11,17,16,13
42762,2014,11,17,17,16
42763,2014,11,17,18,27
42764,2014,11,17,19,47
42765,2014,11,17,20,54
42766,2014,11,17,21,62
42767,2014,11,17,22,66
42768,2014,11,17,23,72
42769,2014,11,18,0,81
42770,2014,11,18,1,138
42771,2014,11,18,2,121
42772,2014,11,18,3,78
42773,2014,11,18,4,78
42774,2014,11,18,5,63
42775,2014,11,18,6,45
42776,2014,11,18,7,39
42777,2014,11,18,8,40
42778,2014,11,18,9,42
42779,2014,11,18,10,41
42780,2014,11,18,11,53
42781,2014,11,18,12,52
42782,2014,11,18,13,61
42783,2014,11,18,14,59
42784,2014,11,18,15,53
42785,2014,11,18,16,59
42786,2014,11,18,17,63
42787,2014,11,18,18,86
42788,2014,11,18,19,106
42789,2014,11,18,20,136
42790,2014,11,18,21,158
42791,2014,11,18,22,189
42792,2014,11,18,23,203
42793,2014,11,19,0,221
42794,2014,11,19,1,257
42795,2014,11,19,2,333
42796,2014,11,19,3,371
42797,2014,11,19,4,354
42798,2014,11,19,5,273
42799,2014,11,19,6,255
42800,2014,11,19,7,165
42801,2014,11,19,8,198
42802,2014,11,19,9,275
42803,2014,11,19,10,320
42804,2014,11,19,11,284
42805,2014,11,19,12,346
42806,2014,11,19,13,311
42807,2014,11,19,14,372
42808,2014,11,19,15,399
42809,2014,11,19,16,370
42810,2014,11,19,17,327
42811,2014,11,19,18,346
42812,2014,11,19,19,351
42813,2014,11,19,20,362
42814,2014,11,19,21,394
42815,2014,11,19,22,409
42816,2014,11,19,23,384
42817,2014,11,20,0,393
42818,2014,11,20,1,380
42819,2014,11,20,2,330
42820,2014,11,20,3,324
42821,2014,11,20,4,334
42822,2014,11,20,5,334
42823,2014,11,20,6,368
42824,2014,11,20,7,360
42825,2014,11,20,8,324
42826,2014,11,20,9,299
42827,2014,11,20,10,305
42828,2014,11,20,11,290
42829,2014,11,20,12,314
42830,2014,11,20,13,315
42831,2014,11,20,14,306
42832,2014,11,20,15,292
42833,2014,11,20,16,315
42834,2014,11,20,17,332
42835,2014,11,20,18,342
42836,2014,11,20,19,338
42837,2014,11,20,20,375
42850,2014,11,21,9,287
42851,2014,11,21,10,177
42852,2014,11,21,11,133
42853,2014,11,21,12,93
42854,2014,11,21,13,82
42855,2014,11,21,14,86
42856,2014,11,21,15,88
42857,2014,11,21,16,33
42858,2014,11,21,17,16
42859,2014,11,21,18,19
42860,2014,11,21,19,22
42861,2014,11,21,20,31
42862,2014,11,21,21,37
42863,2014,11,21,22,38
42864,2014,11,21,23,30
42865,2014,11,22,0,17
42866,2014,11,22,1,9
42867,2014,11,22,2,9
42868,2014,11,22,3,12
42869,2014,11,22,4,8
42870,2014,11,22,5,10
42871,2014,11,22,6,13
42872,2014,11,22,7,15
42873,2014,11,22,8,29
42874,2014,11,22,9,31
42875,2014,11,22,10,37
42876,2014,11,22,11,36
42877,2014,11,22,12,31
42878,2014,11,22,13,26
42879,2014,11,22,14,28
42880,2014,11,22,15,26
42881,2014,11,22,16,38
42882,2014,11,22,17,48
42883,2014,11,22,18,65
42884,2014,11,22,19,79
42885,2014,11,22,20,101
42886,2014,11,22,21,123
42887,2014,11,22,22,146
42888,2014,11,22,23,127
42889,2014,11,23,0,107
42890,2014,11,23,1,106
42891,2014,11,23,2,116
42892,2014,11,23,3,100
42893,2014,11,23,4,91
42894,2014,11,23,5,91
42895,2014,11,23,6,99
42896,2014,11,23,7,110
42897,2014,11,23,8,111
42898,2014,11,23,9,113
42899,2014,11,23,10,101
42900,2014,11,23,11,101
42901,2014,11,23,12,111
42902,2014,11,23,13,114
42903,2014,11,23,14,119
42904,2014,11,23,15,141
42905,2014,11,23,16,149
42906,2014,11,23,17,134
42907,2014,11,23,18,143
42908,2014,11,23,19,174
42909,2014,11,23,20,182
42910,2014,11,23,21,181
42911,2014,11,23,22,186
42912,2014,11,23,23,193
42913,2014,11,24,0,240
42914,2014,11,24,1,289
42915,2014,11,24,2,282
42916,2014,11,24,3,188
42917,2014,11,24,4,175
42918,2014,11,24,5,150
42919,2014,11,24,6,116
42920,2014,11,24,7,100
42921,2014,11,24,8,42
42922,2014,11,24,9,41
42923,2014,11,24,10,30
42924,2014,11,24,11,28
42925,2014,11,24,12,19
42926,2014,11,24,13,22
42927,2014,11,24,14,22
42928,2014,11,24,15,22
42929,2014,11,24,16,31
42930,2014,11,24,17,31
42931,2014,11,24,18,44
42932,2014,11,24,19,46
42933,2014,11,24,20,62
42934,2014,11,24,21,80
42935,2014,11,24,22,129
42936,2014,11,24,23,118
42937,2014,11,25,0,90
42938,2014,11,25,1,78
42939,2014,11,25,2,86
42940,2014,11,25,3,111
42941,2014,11,25,4,144
42942,2014,11,25,5,121
42943,2014,11,25,6,112
42944,2014,11,25,7,111
42945,2014,11,25,8,146
42946,2014,11,25,9,159
42947,2014,11,25,10,151
42948,2014,11,25,11,143
42949,2014,11,25,12,157
42950,2014,11,25,13,174
42951,2014,11,25,14,199
42952,2014,11,25,15,192
42953,2014,11,25,16,189
42954,2014,11,25,17,159
42955,2014,11,25,18,205
42956,2014,11,25,19,230
42957,2014,11,25,20,280
42958,2014,11,25,21,266
42959,2014,11,25,22,311
42960,2014,11,25,23,342
42961,2014,11,26,0,323
42962,2014,11,26,1,299
42963,2014,11,26,2,283
42964,2014,11,26,3,258
42965,2014,11,26,4,239
42966,2014,11,26,5,236
42967,2014,11,26,6,241
42968,2014,11,26,7,226
42969,2014,11,26,8,215
42970,2014,11,26,9,201
42971,2014,11,26,10,201
42972,2014,11,26,11,234
42973,2014,11,26,12,241
42974,2014,11,26,13,250
42975,2014,11,26,14,259
42976,2014,11,26,15,289
42977,2014,11,26,16,330
42978,2014,11,26,17,350
42979,2014,11,26,18,350
42980,2014,11,26,19,388
42981,2014,11,26,20,379
42982,2014,11,26,21,436
42983,2014,11,26,22,502
42984,2014,11,26,23,522
42985,2014,11,27,0,470
42986,2014,11,27,1,439
42987,2014,11,27,2,362
42988,2014,11,27,3,176
42989,2014,11,27,4,98
42990,2014,11,27,5,24
42991,2014,11,27,6,20
42992,2014,11,27,7,11
42993,2014,11,27,8,11
42994,2014,11,27,9,14
42995,2014,11,27,10,14
42996,2014,11,27,11,16
42997,2014,11,27,12,13
42998,2014,11,27,13,13
42999,2014,11,27,14,14
43000,2014,11,27,15,18
43001,2014,11,27,16,17
43002,2014,11,27,17,16
43003,2014,11,27,18,20
43004,2014,11,27,19,30
43005,2014,11,27,20,24
43006,2014,11,27,21,34
43007,2014,11,27,22,37
43008,2014,11,27,23,39
43009,2014,11,28,0,34
43010,2014,11,28,1,39
43011,2014,11,28,2,49
43012,2014,11,28,3,51
43013,2014,11,28,4,52
43014,2014,11,28,5,70
43015,2014,11,28,6,83
43016,2014,11,28,7,92
43017,2014,11,28,8,95
43018,2014,11,28,9,83
43019,2014,11,28,10,66
43020,2014,11,28,11,66
43021,2014,11,28,12,77
43022,2014,11,28,13,74
43023,2014,11,28,14,70
43024,2014,11,28,15,86
43025,2014,11,28,16,90
43026,2014,11,28,17,91
43027,2014,11,28,18,99
43028,2014,11,28,19,129
43029,2014,11,28,20,168
43030,2014,11,28,21,200
43031,2014,11,28,22,214
43032,2014,11,28,23,211
43033,2014,11,29,0,219
43034,2014,11,29,1,237
43035,2014,11,29,2,248
43036,2014,11,29,3,254
43037,2014,11,29,4,254
43038,2014,11,29,5,252
43039,2014,11,29,6,277
43040,2014,11,29,7,291
43041,2014,11,29,8,287
43042,2014,11,29,9,295
43043,2014,11,29,10,287
43044,2014,11,29,11,325
43045,2014,11,29,12,301
43046,2014,11,29,13,311
43047,2014,11,29,14,369
43048,2014,11,29,15,380
43049,2014,11,29,16,393
43050,2014,11,29,17,344
43051,2014,11,29,18,343
43052,2014,11,29,19,343
43053,2014,11,29,20,323
43054,2014,11,29,21,328
43055,2014,11,29,22,312
43056,2014,11,29,23,264
43057,2014,11,30,0,242
43058,2014,11,30,1,254
43059,2014,11,30,2,204
43060,2014,11,30,3,194
43061,2014,11,30,4,227
43062,2014,11,30,5,242
43063,2014,11,30,6,235
43064,2014,11,30,7,168
43065,2014,11,30,8,20
43066,2014,11,30,9,18
43067,2014,11,30,10,16
43068,2014,11,30,11,24
43069,2014,11,30,12,23
43070,2014,11,30,13,36
43071,2014,11,30,14,43
43072,2014,11,30,15,30
43073,2014,11,30,16,19
43074,2014,11,30,17,14
43075,2014,11,30,18,18
43076,2014,11,30,19,27
43077,2014,11,30,20,31
43078,2014,11,30,21,44
43079,2014,11,30,22,32
43080,2014,11,30,23,33
43081,2014,12,1,0,48
43082,2014,12,1,1,36
43083,2014,12,1,2,25
43084,2014,12,1,3,21
43085,2014,12,1,4,13
43086,2014,12,1,5,13
43087,2014,12,1,6,12
43088,2014,12,1,7,13
43089,2014,12,1,8,12
43090,2014,12,1,9,11
43091,2014,12,1,10,10
43092,2014,12,1,11,12
43093,2014,12,1,12,14
43094,2014,12,1,13,11
43095,2014,12,1,14,10
43096,2014,12,1,15,9
43097,2014,12,1,16,9
43098,2014,12,1,17,8
43099,2014,12,1,18,9
43100,2014,12,1,19,15
43101,2014,12,1,20,19
43102,2014,12,1,21,8
43103,2014,12,1,22,15
43104,2014,12,1,23,8
43105,2014,12,2,0,15
43106,2014,12,2,1,11
43107,2014,12,2,2,13
43108,2014,12,2,3,11
43109,2014,12,2,4,13
43110,2014,12,2,5,11
43111,2014,12,2,6,12
43112,2014,12,2,7,13
43113,2014,12,2,8,11
43114,2014,12,2,9,26
43115,2014,12,2,10,23
43116,2014,12,2,11,43
43117,2014,12,2,12,52
43118,2014,12,2,13,76
43119,2014,12,2,14,66
43120,2014,12,2,15,40
43121,2014,12,2,16,67
43122,2014,12,2,17,81
43123,2014,12,2,18,96
43124,2014,12,2,19,108
43125,2014,12,2,20,99
43126,2014,12,2,21,111
43127,2014,12,2,22,120
43128,2014,12,2,23,125
43129,2014,12,3,0,123
43130,2014,12,3,1,126
43131,2014,12,3,2,111
43132,2014,12,3,3,26
43133,2014,12,3,4,11
43134,2014,12,3,5,13
43135,2014,12,3,6,9
43136,2014,12,3,7,9
43137,2014,12,3,8,13
43138,2014,12,3,9,17
43139,2014,12,3,10,16
43140,2014,12,3,11,11
43141,2014,12,3,12,11
43142,2014,12,3,13,17
43143,2014,12,3,14,9
43144,2014,12,3,15,9
43145,2014,12,3,16,11
43146,2014,12,3,17,8
43147,2014,12,3,18,15
43148,2014,12,3,19,14
43149,2014,12,3,20,9
43150,2014,12,3,21,7
43151,2014,12,3,22,6
43152,2014,12,3,23,8
43153,2014,12,4,0,11
43154,2014,12,4,1,9
43155,2014,12,4,2,11
43156,2014,12,4,3,9
43157,2014,12,4,4,8
43158,2014,12,4,5,5
43159,2014,12,4,6,6
43160,2014,12,4,7,9
43161,2014,12,4,8,6
43162,2014,12,4,9,7
43163,2014,12,4,10,7
43164,2014,12,4,11,6
43165,2014,12,4,12,9
43166,2014,12,4,13,11
43167,2014,12,4,14,10
43168,2014,12,4,15,10
43169,2014,12,4,16,8
43170,2014,12,4,17,7
43171,2014,12,4,18,10
43172,2014,12,4,19,8
43173,2014,12,4,20,17
43174,2014,12,4,21,9
43175,2014,12,4,22,18
43176,2014,12,4,23,10
43177,2014,12,5,0,6
43178,2014,12,5,1,6
43179,2014,12,5,2,9
43180,2014,12,5,3,8
43181,2014,12,5,4,7
43182,2014,12,5,5,8
43183,2014,12,5,6,14
43184,2014,12,5,7,12
43185,2014,12,5,8,25
43186,2014,12,5,9,11
43187,2014,12,5,10,16
43188,2014,12,5,11,17
43189,2014,12,5,12,13
43190,2014,12,5,13,9
43193,2014,12,5,16,11
43194,2014,12,5,17,11
43195,2014,12,5,18,32
43196,2014,12,5,19,97
43197,2014,12,5,20,115
43198,2014,12,5,21,130
43199,2014,12,5,22,138
43200,2014,12,5,23,158
43201,2014,12,6,0,140
43202,2014,12,6,1,150
43203,2014,12,6,2,149
43204,2014,12,6,3,109
43205,2014,12,6,4,84
43206,2014,12,6,5,60
43207,2014,12,6,6,38
43208,2014,12,6,7,32
43209,2014,12,6,8,44
43210,2014,12,6,9,31
43211,2014,12,6,10,31
43212,2014,12,6,11,30
43213,2014,12,6,12,16
43214,2014,12,6,13,17
43215,2014,12,6,14,19
43216,2014,12,6,15,33
43217,2014,12,6,16,71
43218,2014,12,6,17,66
43219,2014,12,6,18,61
43220,2014,12,6,19,83
43221,2014,12,6,20,122
43222,2014,12,6,21,119
43223,2014,12,6,22,95
43224,2014,12,6,23,93
43225,2014,12,7,0,102
43226,2014,12,7,1,174
43227,2014,12,7,2,137
43228,2014,12,7,3,80
43229,2014,12,7,4,63
43230,2014,12,7,5,72
43231,2014,12,7,6,59
43232,2014,12,7,7,59
43233,2014,12,7,8,72
43234,2014,12,7,9,79
43235,2014,12,7,10,77
43236,2014,12,7,11,96
43237,2014,12,7,12,54
43238,2014,12,7,13,34
43239,2014,12,7,14,18
43240,2014,12,7,15,22
43241,2014,12,7,16,21
43242,2014,12,7,17,15
43243,2014,12,7,18,13
43244,2014,12,7,19,11
43245,2014,12,7,20,17
43246,2014,12,7,21,18
43247,2014,12,7,22,16
43248,2014,12,7,23,17
43249,2014,12,8,0,18
43250,2014,12,8,1,16
43251,2014,12,8,2,15
43252,2014,12,8,3,17
43253,2014,12,8,4,19
43254,2014,12,8,5,15
43255,2014,12,8,6,22
43256,2014,12,8,7,20
43257,2014,12,8,8,21
43258,2014,12,8,9,32
43259,2014,12,8,10,20
43260,2014,12,8,11,31
43261,2014,12,8,12,40
43262,2014,12,8,13,102
43263,2014,12,8,14,117
43264,2014,12,8,15,100
43266,2014,12,8,17,136
43272,2014,12,8,23,145
43273,2014,12,9,0,180
43285,2014,12,9,12,339
43286,2014,12,9,13,355
43287,2014,12,9,14,388
43288,2014,12,9,15,390
43289,2014,12,9,16,375
43290,2014,12,9,17,367
43291,2014,12,9,18,352
43292,2014,12,9,19,351
43293,2014,12,9,20,356
43294,2014,12,9,21,367
43295,2014,12,9,22,361
43296,2014,12,9,23,350
43297,2014,12,10,0,311
43298,2014,12,10,1,319
43299,2014,12,10,2,331
43300,2014,12,10,3,303
43301,2014,12,10,4,301
43302,2014,12,10,5,306
43303,2014,12,10,6,311
43304,2014,12,10,7,318
43305,2014,12,10,8,325
43306,2014,12,10,9,152
43307,2014,12,10,10,65
43308,2014,12,10,11,57
43309,2014,12,10,12,63
43310,2014,12,10,13,62
43311,2014,12,10,14,45
43312,2014,12,10,15,19
43313,2014,12,10,16,21
43314,2014,12,10,17,13
43315,2014,12,10,18,31
43316,2014,12,10,19,17
43317,2014,12,10,20,14
43318,2014,12,10,21,13
43319,2014,12,10,22,16
43320,2014,12,10,23,18
43321,2014,12,11,0,18
43322,2014,12,11,1,20
43323,2014,12,11,2,17
43324,2014,12,11,3,9
43325,2014,12,11,4,16
43326,2014,12,11,5,14
43327,2014,12,11,6,7
43328,2014,12,11,7,15
43329,2014,12,11,8,11
43330,2014,12,11,9,13
43331,2014,12,11,10,16
43332,2014,12,11,11,14
43333,2014,12,11,12,14
43334,2014,12,11,13,14
43335,2014,12,11,14,14
43336,2014,12,11,15,12
43337,2014,12,11,16,29
43338,2014,12,11,17,40
43339,2014,12,11,18,92
43340,2014,12,11,19,76
43341,2014,12,11,20,81
43342,2014,12,11,21,32
43343,2014,12,11,22,9
43344,2014,12,11,23,12
43345,2014,12,12,0,8
43346,2014,12,12,1,8
43347,2014,12,12,2,8
43348,2014,12,12,3,9
43349,2014,12,12,4,12
43350,2014,12,12,5,14
43351,2014,12,12,6,9
43352,2014,12,12,7,7
43353,2014,12,12,8,8
43354,2014,12,12,9,12
43355,2014,12,12,10,13
43356,2014,12,12,11,9
43357,2014,12,12,12,17
43358,2014,12,12,13,18
43359,2014,12,12,14,14
43360,2014,12,12,15,10
43361,2014,12,12,16,12
43362,2014,12,12,17,9
43363,2014,12,12,18,14
43364,2014,12,12,19,17
43365,2014,12,12,20,21
43366,2014,12,12,21,47
43367,2014,12,12,22,18
43368,2014,12,12,23,15
43369,2014,12,13,0,12
43370,2014,12,13,1,16
43371,2014,12,13,2,15
43372,2014,12,13,3,13
43373,2014,12,13,4,16
43374,2014,12,13,5,16
43375,2014,12,13,6,10
43376,2014,12,13,7,13
43377,2014,12,13,8,33
43378,2014,12,13,9,37
43379,2014,12,13,10,36
43380,2014,12,13,11,53
43381,2014,12,13,12,58
43382,2014,12,13,13,46
43383,2014,12,13,14,43
43384,2014,12,13,15,41
43385,2014,12,13,16,44
43386,2014,12,13,17,72
43387,2014,12,13,18,80
43388,2014,12,13,19,86
43389,2014,12,13,20,82
43390,2014,12,13,21,86
43391,2014,12,13,22,98
43392,2014,12,13,23,112
43393,2014,12,14,0,126
43394,2014,12,14,1,192
43395,2014,12,14,2,212
43396,2014,12,14,3,144
43397,2014,12,14,4,107
43398,2014,12,14,5,86
43399,2014,12,14,6,90
43400,2014,12,14,7,95
43401,2014,12,14,8,71
43402,2014,12,14,9,76
43403,2014,12,14,10,75
43404,2014,12,14,11,58
43405,2014,12,14,12,53
43406,2014,12,14,13,59
43407,2014,12,14,14,49
43408,2014,12,14,15,44
43409,2014,12,14,16,50
43410,2014,12,14,17,68
43411,2014,12,14,18,110
43412,2014,12,14,19,129
43413,2014,12,14,20,123
43414,2014,12,14,21,109
43415,2014,12,14,22,132
43416,2014,12,14,23,160
43417,2014,12,15,0,167
43418,2014,12,15,1,257
43419,2014,12,15,2,291
43420,2014,12,15,3,305
43421,2014,12,15,4,307
43422,2014,12,15,5,293
43423,2014,12,15,6,269
43424,2014,12,15,7,47
43425,2014,12,15,8,24
43426,2014,12,15,9,17
43427,2014,12,15,10,12
43428,2014,12,15,11,9
43429,2014,12,15,12,10
43430,2014,12,15,13,9
43431,2014,12,15,14,11
43432,2014,12,15,15,8
43433,2014,12,15,16,13
43434,2014,12,15,17,12
43435,2014,12,15,18,10
43436,2014,12,15,19,9
43437,2014,12,15,20,18
43438,2014,12,15,21,10
43439,2014,12,15,22,11
43440,2014,12,15,23,11
43441,2014,12,16,0,6
43442,2014,12,16,1,6
43443,2014,12,16,2,6
43444,2014,12,16,3,5
43445,2014,12,16,4,10
43446,2014,12,16,5,9
43447,2014,12,16,6,11
43448,2014,12,16,7,11
43449,2014,12,16,8,8
43450,2014,12,16,9,12
43451,2014,12,16,10,15
43452,2014,12,16,11,11
43453,2014,12,16,12,9
43454,2014,12,16,13,25
43455,2014,12,16,14,23
43456,2014,12,16,15,13
43457,2014,12,16,16,8
43458,2014,12,16,17,10
43459,2014,12,16,18,11
43460,2014,12,16,19,12
43461,2014,12,16,20,14
43462,2014,12,16,21,14
43463,2014,12,16,22,10
43464,2014,12,16,23,8
43465,2014,12,17,0,9
43466,2014,12,17,1,9
43467,2014,12,17,2,8
43468,2014,12,17,3,17
43469,2014,12,17,4,30
43470,2014,12,17,5,43
43471,2014,12,17,6,57
43472,2014,12,17,7,65
43473,2014,12,17,8,80
43474,2014,12,17,9,88
43475,2014,12,17,10,96
43476,2014,12,17,11,121
43477,2014,12,17,12,152
43478,2014,12,17,13,172
43479,2014,12,17,14,128
43480,2014,12,17,15,77
43481,2014,12,17,16,65
43482,2014,12,17,17,79
43483,2014,12,17,18,93
43484,2014,12,17,19,104
43485,2014,12,17,20,202
43486,2014,12,17,21,245
43487,2014,12,17,22,225
43488,2014,12,17,23,180
43489,2014,12,18,0,180
43490,2014,12,18,1,170
43491,2014,12,18,2,160
43492,2014,12,18,3,146
43493,2014,12,18,4,125
43494,2014,12,18,5,130
43495,2014,12,18,6,138
43496,2014,12,18,7,147
43497,2014,12,18,8,135
43498,2014,12,18,9,136
43499,2014,12,18,10,124
43500,2014,12,18,11,135
43501,2014,12,18,12,132
43502,2014,12,18,13,133
43503,2014,12,18,14,142
43504,2014,12,18,15,163
43505,2014,12,18,16,166
43506,2014,12,18,17,189
43507,2014,12,18,18,202
43508,2014,12,18,19,228
43509,2014,12,18,20,240
43510,2014,12,18,21,235
43511,2014,12,18,22,252
43512,2014,12,18,23,254
43513,2014,12,19,0,274
43514,2014,12,19,1,253
43515,2014,12,19,2,248
43516,2014,12,19,3,219
43517,2014,12,19,4,199
43518,2014,12,19,5,198
43519,2014,12,19,6,204
43520,2014,12,19,7,66
43521,2014,12,19,8,22
43522,2014,12,19,9,19
43523,2014,12,19,10,16
43524,2014,12,19,11,11
43525,2014,12,19,12,17
43526,2014,12,19,13,15
43527,2014,12,19,14,14
